method,damping,step,time,position_error,orientation_error,max_dq,condition_number,clipped
dls,0.0001,2019,4.038,0.00910231,0.0158986,0.045859,26.2225,0
dls,0.0001,2020,4.04,0.00910247,0.0158968,0.0458277,26.1713,0
dls,0.0001,2021,4.042,0.00910261,0.015895,0.0457963,26.1204,0
dls,0.0001,2022,4.044,0.00910275,0.0158932,0.0457649,26.0696,0
dls,0.0001,2023,4.046,0.00910289,0.0158914,0.0457335,26.0191,0
dls,0.0001,2024,4.048,0.00910302,0.0158896,0.045702,25.9689,0
dls,0.0001,2025,4.05,0.00910315,0.0158878,0.0456705,25.9188,0
dls,0.0001,2026,4.052,0.00910326,0.015886,0.0456389,25.869,0
dls,0.0001,2027,4.054,0.00910338,0.0158842,0.0456073,25.8194,0
dls,0.0001,2028,4.056,0.00910348,0.0158824,0.0455757,25.7701,0
dls,0.0001,2029,4.058,0.00910358,0.0158806,0.045544,25.7209,0
dls,0.0001,2030,4.06,0.00910368,0.0158788,0.0455122,25.672,0
dls,0.0001,2031,4.062,0.00910377,0.015877,0.0454805,25.6233,0
dls,0.0001,2032,4.064,0.00910385,0.0158752,0.0454486,25.5748,0
dls,0.0001,2033,4.066,0.00910392,0.0158734,0.0454168,25.5265,0
dls,0.0001,2034,4.068,0.00910399,0.0158716,0.0453849,25.4785,0
dls,0.0001,2035,4.07,0.00910405,0.0158698,0.0453529,25.4306,0
dls,0.0001,2036,4.072,0.00910411,0.015868,0.0453209,25.383,0
dls,0.0001,2037,4.074,0.00910416,0.0158662,0.0452889,25.3356,0
dls,0.0001,2038,4.076,0.0091042,0.0158644,0.0452568,25.2884,0
dls,0.0001,2039,4.078,0.00910424,0.0158626,0.0452247,25.2414,0
dls,0.0001,2040,4.08,0.00910427,0.0158607,0.0451926,25.1946,0
dls,0.0001,2041,4.082,0.00910429,0.0158589,0.0451604,25.148,0
dls,0.0001,2042,4.084,0.0091043,0.0158571,0.0451281,25.1016,0
dls,0.0001,2043,4.086,0.00910431,0.0158553,0.0450958,25.0555,0
dls,0.0001,2044,4.088,0.00910431,0.0158534,0.0450635,25.0095,0
dls,0.0001,2045,4.09,0.00910431,0.0158516,0.0450312,24.9637,0
dls,0.0001,2046,4.092,0.00910429,0.0158498,0.0449987,24.9181,0
dls,0.0001,2047,4.094,0.00910427,0.015848,0.0449663,24.8728,0
dls,0.0001,2048,4.096,0.00910424,0.0158461,0.0449338,24.8276,0
dls,0.0001,2049,4.098,0.00910421,0.0158443,0.0449013,24.7826,0
dls,0.0001,2050,4.1,0.00910417,0.0158425,0.0448687,24.7378,0
dls,0.0001,2051,4.102,0.00910411,0.0158406,0.0448361,24.6932,0
dls,0.0001,2052,4.104,0.00910406,0.0158388,0.0448034,24.6488,0
dls,0.0001,2053,4.106,0.00910399,0.0158369,0.0447707,24.6046,0
dls,0.0001,2054,4.108,0.00910392,0.0158351,0.0447379,24.5606,0
dls,0.0001,2055,4.11,0.00910384,0.0158332,0.0447051,24.5168,0
dls,0.0001,2056,4.112,0.00910375,0.0158314,0.0446723,24.4731,0
dls,0.0001,2057,4.114,0.00910365,0.0158295,0.0446394,24.4296,0
dls,0.0001,2058,4.116,0.00910355,0.0158277,0.0446065,24.3864,0
dls,0.0001,2059,4.118,0.00910344,0.0158258,0.0445736,24.3433,0
dls,0.0001,2060,4.12,0.00910332,0.0158239,0.0445406,24.3004,0
dls,0.0001,2061,4.122,0.00910319,0.0158221,0.0445075,24.2577,0
dls,0.0001,2062,4.124,0.00910306,0.0158202,0.0444744,24.2151,0
dls,0.0001,2063,4.126,0.00910291,0.0158184,0.0444413,24.1728,0
dls,0.0001,2064,4.128,0.00910276,0.0158165,0.0444081,24.1306,0
dls,0.0001,2065,4.13,0.0091026,0.0158146,0.0443749,24.0886,0
dls,0.0001,2066,4.132,0.00910243,0.0158127,0.0443416,24.0467,0
dls,0.0001,2067,4.134,0.00910226,0.0158109,0.0443083,24.0051,0
dls,0.0001,2068,4.136,0.00910207,0.015809,0.044275,23.9636,0
dls,0.0001,2069,4.138,0.00910188,0.0158071,0.0442416,23.9223,0
dls,0.0001,2070,4.14,0.00910168,0.0158052,0.0442082,23.8812,0
dls,0.0001,2071,4.142,0.00910147,0.0158033,0.0441747,23.8402,0
dls,0.0001,2072,4.144,0.00910125,0.0158014,0.0441412,23.7994,0
dls,0.0001,2073,4.146,0.00910103,0.0157995,0.0441076,23.7588,0
dls,0.0001,2074,4.148,0.00910079,0.0157976,0.044074,23.7184,0
dls,0.0001,2075,4.15,0.00910055,0.0157957,0.0440404,23.6781,0
dls,0.0001,2076,4.152,0.0091003,0.0157938,0.0440067,23.638,0
dls,0.0001,2077,4.154,0.00910004,0.0157919,0.043973,23.598,0
dls,0.0001,2078,4.156,0.00909977,0.01579,0.0439392,23.5582,0
dls,0.0001,2079,4.158,0.00909949,0.0157881,0.0439054,23.5186,0
dls,0.0001,2080,4.16,0.0090992,0.0157862,0.0438715,23.4792,0
dls,0.0001,2081,4.162,0.00909891,0.0157843,0.0438376,23.4399,0
dls,0.0001,2082,4.164,0.0090986,0.0157824,0.0438037,23.4007,0
dls,0.0001,2083,4.166,0.00909829,0.0157805,0.0437697,23.3618,0
dls,0.0001,2084,4.168,0.00909797,0.0157785,0.0437356,23.3229,0
dls,0.0001,2085,4.17,0.00909764,0.0157766,0.0437016,23.2843,0
dls,0.0001,2086,4.172,0.0090973,0.0157747,0.0436674,23.2458,0
dls,0.0001,2087,4.174,0.00909695,0.0157728,0.0436333,23.2074,0
dls,0.0001,2088,4.176,0.00909659,0.0157708,0.0435991,23.1693,0
dls,0.0001,2089,4.178,0.00909622,0.0157689,0.0435648,23.1312,0
dls,0.0001,2090,4.18,0.00909584,0.015767,0.0435305,23.0933,0
dls,0.0001,2091,4.182,0.00909546,0.015765,0.0434962,23.0556,0
dls,0.0001,2092,4.184,0.00909506,0.0157631,0.0434618,23.018,0
dls,0.0001,2093,4.186,0.00909466,0.0157611,0.0434274,22.9806,0
dls,0.0001,2094,4.188,0.00909425,0.0157592,0.0433929,22.9433,0
dls,0.0001,2095,4.19,0.00909382,0.0157572,0.0433584,22.9062,0
dls,0.0001,2096,4.192,0.00909339,0.0157553,0.0433239,22.8692,0
dls,0.0001,2097,4.194,0.00909295,0.0157533,0.0432893,22.8324,0
dls,0.0001,2098,4.196,0.0090925,0.0157514,0.0432546,22.7957,0
dls,0.0001,2099,4.198,0.00909204,0.0157494,0.04322,22.7592,0
dls,0.0001,2100,4.2,0.00909157,0.0157474,0.0431852,22.7228,0
dls,0.0001,2101,4.202,0.00909109,0.0157455,0.0431505,22.6866,0
dls,0.0001,2102,4.204,0.0090906,0.0157435,0.0431157,22.6505,0
dls,0.0001,2103,4.206,0.0090901,0.0157415,0.0430808,22.6145,0
dls,0.0001,2104,4.208,0.00908959,0.0157396,0.0430459,22.5787,0
dls,0.0001,2105,4.21,0.00908908,0.0157376,0.043011,22.543,0
dls,0.0001,2106,4.212,0.00908855,0.0157356,0.042976,22.5075,0
dls,0.0001,2107,4.214,0.00908801,0.0157336,0.0429409,22.4721,0
dls,0.0001,2108,4.216,0.00908747,0.0157316,0.0429059,22.4369,0
dls,0.0001,2109,4.218,0.00908691,0.0157297,0.0428707,22.4018,0
dls,0.0001,2110,4.22,0.00908634,0.0157277,0.0428356,22.3668,0
dls,0.0001,2111,4.222,0.00908577,0.0157257,0.0428004,22.3319,0
dls,0.0001,2112,4.224,0.00908518,0.0157237,0.0427651,22.2972,0
dls,0.0001,2113,4.226,0.00908458,0.0157217,0.0427298,22.2627,0
dls,0.0001,2114,4.228,0.00908398,0.0157197,0.0426945,22.2282,0
dls,0.0001,2115,4.23,0.00908336,0.0157177,0.0426591,22.194,0
dls,0.0001,2116,4.232,0.00908274,0.0157157,0.0426237,22.1598,0
dls,0.0001,2117,4.234,0.0090821,0.0157137,0.0425882,22.1258,0
dls,0.0001,2118,4.236,0.00908145,0.0157116,0.0425527,22.0919,0
dls,0.0001,2119,4.238,0.0090808,0.0157096,0.0425172,22.0581,0
dls,0.0001,2120,4.24,0.00908013,0.0157076,0.0424816,22.0245,0
dls,0.0001,2121,4.242,0.00907946,0.0157056,0.0424459,21.9909,0
dls,0.0001,2122,4.244,0.00907877,0.0157036,0.0424102,21.9576,0
dls,0.0001,2123,4.246,0.00907807,0.0157015,0.0423745,21.9243,0
dls,0.0001,2124,4.248,0.00907737,0.0156995,0.0423387,21.8912,0
dls,0.0001,2125,4.25,0.00907665,0.0156975,0.0423029,21.8582,0
dls,0.0001,2126,4.252,0.00907592,0.0156955,0.042267,21.8253,0
dls,0.0001,2127,4.254,0.00907518,0.0156934,0.0422311,21.7926,0
dls,0.0001,2128,4.256,0.00907444,0.0156914,0.0421952,21.76,0
dls,0.0001,2129,4.258,0.00907368,0.0156893,0.0421592,21.7275,0
dls,0.0001,2130,4.26,0.00907291,0.0156873,0.0421231,21.6951,0
dls,0.0001,2131,4.262,0.00907213,0.0156853,0.042087,21.6629,0
dls,0.0001,2132,4.264,0.00907134,0.0156832,0.0420509,21.6307,0
dls,0.0001,2133,4.266,0.00907054,0.0156812,0.0420147,21.5987,0
dls,0.0001,2134,4.268,0.00906973,0.0156791,0.0419785,21.5669,0
dls,0.0001,2135,4.27,0.00906891,0.015677,0.0419423,21.5351,0
dls,0.0001,2136,4.272,0.00906808,0.015675,0.0419059,21.5034,0
dls,0.0001,2137,4.274,0.00906724,0.0156729,0.0418696,21.4719,0
dls,0.0001,2138,4.276,0.00906638,0.0156709,0.0418332,21.4405,0
dls,0.0001,2139,4.278,0.00906552,0.0156688,0.0417968,21.4092,0
dls,0.0001,2140,4.28,0.00906465,0.0156667,0.0417603,21.3781,0
dls,0.0001,2141,4.282,0.00906376,0.0156647,0.0417237,21.347,0
dls,0.0001,2142,4.284,0.00906287,0.0156626,0.0416872,21.3161,0
dls,0.0001,2143,4.286,0.00906196,0.0156605,0.0416506,21.2853,0
dls,0.0001,2144,4.288,0.00906105,0.0156584,0.0416139,21.2546,0
dls,0.0001,2145,4.29,0.00906012,0.0156563,0.0415772,21.224,0
dls,0.0001,2146,4.292,0.00905918,0.0156543,0.0415404,21.1935,0
dls,0.0001,2147,4.294,0.00905823,0.0156522,0.0415036,21.1632,0
dls,0.0001,2148,4.296,0.00905727,0.0156501,0.0414668,21.1329,0
dls,0.0001,2149,4.298,0.0090563,0.015648,0.0414299,21.1028,0
dls,0.0001,2150,4.3,0.00905532,0.0156459,0.041393,21.0727,0
dls,0.0001,2151,4.302,0.00905433,0.0156438,0.041356,21.0428,0
dls,0.0001,2152,4.304,0.00905333,0.0156417,0.041319,21.013,0
dls,0.0001,2153,4.306,0.00905232,0.0156396,0.0412819,20.9833,0
dls,0.0001,2154,4.308,0.00905129,0.0156375,0.0412448,20.9538,0
dls,0.0001,2155,4.31,0.00905026,0.0156354,0.0412077,20.9243,0
dls,0.0001,2156,4.312,0.00904921,0.0156333,0.0411705,20.8949,0
dls,0.0001,2157,4.314,0.00904815,0.0156312,0.0411332,20.8657,0
dls,0.0001,2158,4.316,0.00904708,0.0156291,0.041096,20.8365,0
dls,0.0001,2159,4.318,0.009046,0.0156269,0.0410586,20.8075,0
dls,0.0001,2160,4.32,0.00904491,0.0156248,0.0410213,20.7785,0
dls,0.0001,2161,4.322,0.00904381,0.0156227,0.0409838,20.7497,0
dls,0.0001,2162,4.324,0.0090427,0.0156206,0.0409464,20.721,0
dls,0.0001,2163,4.326,0.00904158,0.0156184,0.0409089,20.6924,0
dls,0.0001,2164,4.328,0.00904044,0.0156163,0.0408713,20.6639,0
dls,0.0001,2165,4.33,0.0090393,0.0156142,0.0408337,20.6354,0
dls,0.0001,2166,4.332,0.00903814,0.0156121,0.0407961,20.6071,0
dls,0.0001,2167,4.334,0.00903697,0.0156099,0.0407584,20.5789,0
dls,0.0001,2168,4.336,0.00903579,0.0156078,0.0407207,20.5508,0
dls,0.0001,2169,4.338,0.0090346,0.0156056,0.0406829,20.5228,0
dls,0.0001,2170,4.34,0.0090334,0.0156035,0.0406451,20.4949,0
dls,0.0001,2171,4.342,0.00903218,0.0156014,0.0406072,20.4671,0
dls,0.0001,2172,4.344,0.00903096,0.0155992,0.0405693,20.4394,0
dls,0.0001,2173,4.346,0.00902972,0.0155971,0.0405314,20.4118,0
dls,0.0001,2174,4.348,0.00902848,0.0155949,0.0404934,20.3843,0
dls,0.0001,2175,4.35,0.00902722,0.0155928,0.0404553,20.3569,0
dls,0.0001,2176,4.352,0.00902595,0.0155906,0.0404172,20.3296,0
dls,0.0001,2177,4.354,0.00902467,0.0155884,0.0403791,20.3024,0
dls,0.0001,2178,4.356,0.00902338,0.0155863,0.0403409,20.2753,0
dls,0.0001,2179,4.358,0.00902207,0.0155841,0.0403027,20.2483,0
dls,0.0001,2180,4.36,0.00902076,0.015582,0.0402644,20.2214,0
dls,0.0001,2181,4.362,0.00901943,0.0155798,0.0402261,20.1945,0
dls,0.0001,2182,4.364,0.00901809,0.0155776,0.0401878,20.1678,0
dls,0.0001,2183,4.366,0.00901674,0.0155754,0.0401494,20.1412,0
dls,0.0001,2184,4.368,0.00901538,0.0155733,0.0401109,20.1147,0
dls,0.0001,2185,4.37,0.00901401,0.0155711,0.0400724,20.0882,0
dls,0.0001,2186,4.372,0.00901263,0.0155689,0.0400339,20.0619,0
dls,0.0001,2187,4.374,0.00901123,0.0155667,0.0399953,20.0356,0
dls,0.0001,2188,4.376,0.00900983,0.0155646,0.0399567,20.0095,0
dls,0.0001,2189,4.378,0.00900841,0.0155624,0.039918,19.9834,0
dls,0.0001,2190,4.38,0.00900698,0.0155602,0.0398793,19.9574,0
dls,0.0001,2191,4.382,0.00900554,0.015558,0.0398406,19.9315,0
dls,0.0001,2192,4.384,0.00900408,0.0155558,0.0398018,19.9057,0
dls,0.0001,2193,4.386,0.00900262,0.0155536,0.0397629,19.88,0
dls,0.0001,2194,4.388,0.00900114,0.0155514,0.039724,19.8544,0
dls,0.0001,2195,4.39,0.00899965,0.0155492,0.0396851,19.8289,0
dls,0.0001,2196,4.392,0.00899816,0.015547,0.0396461,19.8035,0
dls,0.0001,2197,4.394,0.00899664,0.0155448,0.0396071,19.7781,0
dls,0.0001,2198,4.396,0.00899512,0.0155426,0.039568,19.7529,0
dls,0.0001,2199,4.398,0.00899359,0.0155404,0.0395289,19.7277,0
dls,0.0001,2200,4.4,0.00899204,0.0155382,0.0394897,19.7026,0
dls,0.0001,2201,4.402,0.00899048,0.015536,0.0394505,19.6776,0
dls,0.0001,2202,4.404,0.00898891,0.0155338,0.0394113,19.6527,0
dls,0.0001,2203,4.406,0.00898733,0.0155316,0.039372,19.6279,0
dls,0.0001,2204,4.408,0.00898574,0.0155294,0.0393326,19.6032,0
dls,0.0001,2205,4.41,0.00898414,0.0155271,0.0392933,19.5785,0
dls,0.0001,2206,4.412,0.00898252,0.0155249,0.0392538,19.554,0
dls,0.0001,2207,4.414,0.00898089,0.0155227,0.0392143,19.5295,0
dls,0.0001,2208,4.416,0.00897925,0.0155205,0.0391748,19.5051,0
dls,0.0001,2209,4.418,0.0089776,0.0155183,0.0391353,19.4808,0
dls,0.0001,2210,4.42,0.00897594,0.015516,0.0390957,19.4566,0
dls,0.0001,2211,4.422,0.00897426,0.0155138,0.039056,19.4325,0
dls,0.0001,2212,4.424,0.00897258,0.0155116,0.0390163,19.4084,0
dls,0.0001,2213,4.426,0.00897088,0.0155093,0.0389766,19.3844,0
dls,0.0001,2214,4.428,0.00896917,0.0155071,0.0389368,19.3605,0
dls,0.0001,2215,4.43,0.00896744,0.0155049,0.038897,19.3367,0
dls,0.0001,2216,4.432,0.00896571,0.0155026,0.0388571,19.313,0
dls,0.0001,2217,4.434,0.00896396,0.0155004,0.0388172,19.2894,0
dls,0.0001,2218,4.436,0.00896221,0.0154981,0.0387772,19.2658,0
dls,0.0001,2219,4.438,0.00896044,0.0154959,0.0387372,19.2423,0
dls,0.0001,2220,4.44,0.00895865,0.0154936,0.0386971,19.2189,0
dls,0.0001,2221,4.442,0.00895686,0.0154914,0.038657,19.1956,0
dls,0.0001,2222,4.444,0.00895506,0.0154892,0.0386169,19.1723,0
dls,0.0001,2223,4.446,0.00895324,0.0154869,0.0385767,19.1492,0
dls,0.0001,2224,4.448,0.00895141,0.0154846,0.0385365,19.1261,0
dls,0.0001,2225,4.45,0.00894957,0.0154824,0.0384962,19.1031,0
dls,0.0001,2226,4.452,0.00894771,0.0154801,0.0384559,19.0801,0
dls,0.0001,2227,4.454,0.00894585,0.0154779,0.0384155,19.0573,0
dls,0.0001,2228,4.456,0.00894397,0.0154756,0.0383751,19.0345,0
dls,0.0001,2229,4.458,0.00894208,0.0154734,0.0383346,19.0118,0
dls,0.0001,2230,4.46,0.00894018,0.0154711,0.0382941,18.9892,0
dls,0.0001,2231,4.462,0.00893827,0.0154688,0.0382536,18.9667,0
dls,0.0001,2232,4.464,0.00893635,0.0154666,0.038213,18.9442,0
dls,0.0001,2233,4.466,0.00893441,0.0154643,0.0381724,18.9218,0
dls,0.0001,2234,4.468,0.00893246,0.015462,0.0381317,18.8995,0
dls,0.0001,2235,4.47,0.0089305,0.0154597,0.038091,18.8772,0
dls,0.0001,2236,4.472,0.00892853,0.0154575,0.0380502,18.8551,0
dls,0.0001,2237,4.474,0.00892654,0.0154552,0.0380094,18.833,0
dls,0.0001,2238,4.476,0.00892455,0.0154529,0.0379685,18.811,0
dls,0.0001,2239,4.478,0.00892254,0.0154506,0.0379276,18.789,0
dls,0.0001,2240,4.48,0.00892052,0.0154484,0.0378867,18.7671,0
dls,0.0001,2241,4.482,0.00891848,0.0154461,0.0378457,18.7453,0
dls,0.0001,2242,4.484,0.00891644,0.0154438,0.0378047,18.7236,0
dls,0.0001,2243,4.486,0.00891438,0.0154415,0.0377636,18.702,0
dls,0.0001,2244,4.488,0.00891231,0.0154392,0.0377225,18.6804,0
dls,0.0001,2245,4.49,0.00891023,0.0154369,0.0376813,18.6589,0
dls,0.0001,2246,4.492,0.00890814,0.0154347,0.0376401,18.6374,0
dls,0.0001,2247,4.494,0.00890604,0.0154324,0.0375988,18.6161,0
dls,0.0001,2248,4.496,0.00890392,0.0154301,0.0375575,18.5948,0
dls,0.0001,2249,4.498,0.00890179,0.0154278,0.0375162,18.5736,0
dls,0.0001,2250,4.5,0.00889965,0.0154255,0.0374748,18.5524,0
dls,0.0001,2251,4.502,0.0088975,0.0154232,0.0374334,18.5313,0
dls,0.0001,2252,4.504,0.00889533,0.0154209,0.0373919,18.5103,0
dls,0.0001,2253,4.506,0.00889316,0.0154186,0.0373504,18.4894,0
dls,0.0001,2254,4.508,0.00889097,0.0154163,0.0373088,18.4685,0
dls,0.0001,2255,4.51,0.00888877,0.015414,0.0372672,18.4477,0
dls,0.0001,2256,4.512,0.00888655,0.0154117,0.0372256,18.427,0
dls,0.0001,2257,4.514,0.00888433,0.0154094,0.0371839,18.4063,0
dls,0.0001,2258,4.516,0.00888209,0.0154071,0.0371421,18.3857,0
dls,0.0001,2259,4.518,0.00887984,0.0154048,0.0371003,18.3652,0
dls,0.0001,2260,4.52,0.00887758,0.0154024,0.0370585,18.3447,0
dls,0.0001,2261,4.522,0.00887531,0.0154001,0.0370166,18.3243,0
dls,0.0001,2262,4.524,0.00887302,0.0153978,0.0369747,18.304,0
dls,0.0001,2263,4.526,0.00887072,0.0153955,0.0369327,18.2837,0
dls,0.0001,2264,4.528,0.00886841,0.0153932,0.0368907,18.2635,0
dls,0.0001,2265,4.53,0.00886609,0.0153909,0.0368487,18.2434,0
dls,0.0001,2266,4.532,0.00886376,0.0153886,0.0368066,18.2233,0
dls,0.0001,2267,4.534,0.00886141,0.0153862,0.0367644,18.2033,0
dls,0.0001,2268,4.536,0.00885906,0.0153839,0.0367223,18.1834,0
dls,0.0001,2269,4.538,0.00885669,0.0153816,0.03668,18.1635,0
dls,0.0001,2270,4.54,0.0088543,0.0153793,0.0366378,18.1437,0
dls,0.0001,2271,4.542,0.00885191,0.0153769,0.0365954,18.124,0
dls,0.0001,2272,4.544,0.00884951,0.0153746,0.0365531,18.1043,0
dls,0.0001,2273,4.546,0.00884709,0.0153723,0.0365107,18.0847,0
dls,0.0001,2274,4.548,0.00884466,0.01537,0.0364682,18.0651,0
dls,0.0001,2275,4.55,0.00884222,0.0153676,0.0364257,18.0456,0
dls,0.0001,2276,4.552,0.00883976,0.0153653,0.0363832,18.0262,0
dls,0.0001,2277,4.554,0.0088373,0.015363,0.0363406,18.0069,0
dls,0.0001,2278,4.556,0.00883482,0.0153606,0.036298,17.9876,0
dls,0.0001,2279,4.558,0.00883233,0.0153583,0.0362553,17.9683,0
dls,0.0001,2280,4.56,0.00882982,0.015356,0.0362126,17.9492,0
dls,0.0001,2281,4.562,0.00882731,0.0153536,0.0361699,17.93,0
dls,0.0001,2282,4.564,0.00882478,0.0153513,0.0361271,17.911,0
dls,0.0001,2283,4.566,0.00882225,0.015349,0.0360842,17.892,0
dls,0.0001,2284,4.568,0.0088197,0.0153466,0.0360413,17.8731,0
dls,0.0001,2285,4.57,0.00881713,0.0153443,0.0359984,17.8542,0
dls,0.0001,2286,4.572,0.00881456,0.0153419,0.0359554,17.8354,0
dls,0.0001,2287,4.574,0.00881197,0.0153396,0.0359124,17.8167,0
dls,0.0001,2288,4.576,0.00880937,0.0153372,0.0358694,17.798,0
dls,0.0001,2289,4.578,0.00880676,0.0153349,0.0358263,17.7794,0
dls,0.0001,2290,4.58,0.00880414,0.0153326,0.0357831,17.7608,0
dls,0.0001,2291,4.582,0.00880151,0.0153302,0.0357399,17.7423,0
dls,0.0001,2292,4.584,0.00879886,0.0153279,0.0356967,17.7239,0
dls,0.0001,2293,4.586,0.0087962,0.0153255,0.0356534,17.7055,0
dls,0.0001,2294,4.588,0.00879353,0.0153232,0.0356101,17.6872,0
dls,0.0001,2295,4.59,0.00879085,0.0153208,0.0355667,17.6689,0
dls,0.0001,2296,4.592,0.00878816,0.0153185,0.0355233,17.6507,0
dls,0.0001,2297,4.594,0.00878545,0.0153161,0.0354799,17.6325,0
dls,0.0001,2298,4.596,0.00878273,0.0153137,0.0354364,17.6144,0
dls,0.0001,2299,4.598,0.00878,0.0153114,0.0353928,17.5964,0
dls,0.0001,2300,4.6,0.00877726,0.015309,0.0353492,17.5784,0
dls,0.0001,2301,4.602,0.00877451,0.0153067,0.0353056,17.5605,0
dls,0.0001,2302,4.604,0.00877174,0.0153043,0.0352619,17.5426,0
dls,0.0001,2303,4.606,0.00876897,0.015302,0.0352182,17.5248,0
dls,0.0001,2304,4.608,0.00876618,0.0152996,0.0351745,17.5071,0
dls,0.0001,2305,4.61,0.00876338,0.0152972,0.0351307,17.4894,0
dls,0.0001,2306,4.612,0.00876056,0.0152949,0.0350868,17.4718,0
dls,0.0001,2307,4.614,0.00875774,0.0152925,0.0350429,17.4542,0
dls,0.0001,2308,4.616,0.0087549,0.0152902,0.034999,17.4366,0
dls,0.0001,2309,4.618,0.00875205,0.0152878,0.034955,17.4192,0
dls,0.0001,2310,4.62,0.00874919,0.0152854,0.034911,17.4018,0
dls,0.0001,2311,4.622,0.00874632,0.0152831,0.034867,17.3844,0
dls,0.0001,2312,4.624,0.00874343,0.0152807,0.0348229,17.3671,0
dls,0.0001,2313,4.626,0.00874054,0.0152783,0.0347787,17.3499,0
dls,0.0001,2314,4.628,0.00873763,0.015276,0.0347345,17.3327,0
dls,0.0001,2315,4.63,0.00873471,0.0152736,0.0346903,17.3155,0
dls,0.0001,2316,4.632,0.00873178,0.0152712,0.034646,17.2984,0
dls,0.0001,2317,4.634,0.00872884,0.0152688,0.0346017,17.2814,0
dls,0.0001,2318,4.636,0.00872588,0.0152665,0.0345573,17.2644,0
dls,0.0001,2319,4.638,0.00872291,0.0152641,0.0345129,17.2475,0
dls,0.0001,2320,4.64,0.00871994,0.0152617,0.0344685,17.2306,0
dls,0.0001,2321,4.642,0.00871695,0.0152594,0.034424,17.2138,0
dls,0.0001,2322,4.644,0.00871394,0.015257,0.0343795,17.197,0
dls,0.0001,2323,4.646,0.00871093,0.0152546,0.0343349,17.1803,0
dls,0.0001,2324,4.648,0.00870791,0.0152522,0.0342903,17.1636,0
dls,0.0001,2325,4.65,0.00870487,0.0152499,0.0342456,17.147,0
dls,0.0001,2326,4.652,0.00870182,0.0152475,0.0342009,17.1305,0
dls,0.0001,2327,4.654,0.00869876,0.0152451,0.0341562,17.114,0
dls,0.0001,2328,4.656,0.00869569,0.0152427,0.0341114,17.0975,0
dls,0.0001,2329,4.658,0.00869261,0.0152403,0.0340666,17.0811,0
dls,0.0001,2330,4.66,0.00868951,0.015238,0.0340217,17.0648,0
dls,0.0001,2331,4.662,0.0086864,0.0152356,0.0339768,17.0485,0
dls,0.0001,2332,4.664,0.00868329,0.0152332,0.0339318,17.0322,0
dls,0.0001,2333,4.666,0.00868016,0.0152308,0.0338868,17.016,0
dls,0.0001,2334,4.668,0.00867701,0.0152284,0.0338418,16.9999,0
dls,0.0001,2335,4.67,0.00867386,0.0152261,0.0337967,16.9838,0
dls,0.0001,2336,4.672,0.0086707,0.0152237,0.0337515,16.9677,0
dls,0.0001,2337,4.674,0.00866752,0.0152213,0.0337064,16.9517,0
dls,0.0001,2338,4.676,0.00866433,0.0152189,0.0336612,16.9358,0
dls,0.0001,2339,4.678,0.00866113,0.0152165,0.0336159,16.9199,0
dls,0.0001,2340,4.68,0.00865792,0.0152142,0.0335706,16.904,0
dls,0.0001,2341,4.682,0.0086547,0.0152118,0.0335253,16.8882,0
dls,0.0001,2342,4.684,0.00865147,0.0152094,0.0334799,16.8725,0
dls,0.0001,2343,4.686,0.00864822,0.015207,0.0334345,16.8568,0
dls,0.0001,2344,4.688,0.00864497,0.0152046,0.033389,16.8411,0
dls,0.0001,2345,4.69,0.0086417,0.0152022,0.0333435,16.8255,0
dls,0.0001,2346,4.692,0.00863842,0.0151998,0.0332979,16.8099,0
dls,0.0001,2347,4.694,0.00863513,0.0151975,0.0332523,16.7944,0
dls,0.0001,2348,4.696,0.00863183,0.0151951,0.0332067,16.779,0
dls,0.0001,2349,4.698,0.00862852,0.0151927,0.033161,16.7636,0
dls,0.0001,2350,4.7,0.00862519,0.0151903,0.0331153,16.7482,0
dls,0.0001,2351,4.702,0.00862186,0.0151879,0.0330695,16.7329,0
dls,0.0001,2352,4.704,0.00861851,0.0151855,0.0330237,16.7176,0
dls,0.0001,2353,4.706,0.00861515,0.0151831,0.0329779,16.7024,0
dls,0.0001,2354,4.708,0.00861178,0.0151807,0.032932,16.6872,0
dls,0.0001,2355,4.71,0.0086084,0.0151783,0.0328861,16.6721,0
dls,0.0001,2356,4.712,0.00860501,0.015176,0.0328401,16.657,0
dls,0.0001,2357,4.714,0.00860161,0.0151736,0.0327941,16.642,0
dls,0.0001,2358,4.716,0.0085982,0.0151712,0.032748,16.627,0
dls,0.0001,2359,4.718,0.00859477,0.0151688,0.0327019,16.612,0
dls,0.0001,2360,4.72,0.00859133,0.0151664,0.0326558,16.5971,0
dls,0.0001,2361,4.722,0.00858789,0.015164,0.0326096,16.5823,0
dls,0.0001,2362,4.724,0.00858443,0.0151616,0.0325634,16.5675,0
dls,0.0001,2363,4.726,0.00858096,0.0151592,0.0325171,16.5527,0
dls,0.0001,2364,4.728,0.00857748,0.0151568,0.0324708,16.538,0
dls,0.0001,2365,4.73,0.00857399,0.0151544,0.0324245,16.5233,0
dls,0.0001,2366,4.732,0.00857049,0.015152,0.0323781,16.5087,0
dls,0.0001,2367,4.734,0.00856697,0.0151496,0.0323316,16.4941,0
dls,0.0001,2368,4.736,0.00856345,0.0151473,0.0322852,16.4796,0
dls,0.0001,2369,4.738,0.00855991,0.0151449,0.0322387,16.4651,0
